Replacement Policy = LRU
-------------------------------------
Page   Content of Frames
62 F   47 91 88 66 09 22 87 68 19 28 54 59 39 26 48 16 95 79 20 41 04 07 92 14 94 27 30 46 99 60 83 17 31 13 53 02 78 97 44 01 62 38 29 15 73 12 82 74 70 08 
77 F   47 91 88 66 09 22 87 68 19 28 54 59 39 77 48 16 95 79 20 41 04 07 92 14 94 27 30 46 99 60 83 17 31 13 53 02 78 97 44 01 62 38 29 15 73 12 82 74 70 08 
57 F   47 91 88 66 09 22 87 68 19 28 54 59 39 77 48 16 95 79 20 41 04 07 92 14 94 27 30 46 99 60 83 17 31 13 53 02 78 97 44 01 62 57 29 15 73 12 82 74 70 08 
26 F   47 91 88 66 09 22 87 68 19 28 54 59 39 77 48 16 95 79 20 41 04 07 92 14 94 27 30 46 99 60 83 26 31 13 53 02 78 97 44 01 62 57 29 15 73 12 82 74 70 08 
43 F   47 91 88 66 09 22 87 68 19 28 54 59 39 77 48 16 95 79 20 41 04 07 92 43 94 27 30 46 99 60 83 26 31 13 53 02 78 97 44 01 62 57 29 15 73 12 82 74 70 08 
54     47 91 88 66 09 22 87 68 19 28 54 59 39 77 48 16 95 79 20 41 04 07 92 43 94 27 30 46 99 60 83 26 31 13 53 02 78 97 44 01 62 57 29 15 73 12 82 74 70 08 
09     47 91 88 66 09 22 87 68 19 28 54 59 39 77 48 16 95 79 20 41 04 07 92 43 94 27 30 46 99 60 83 26 31 13 53 02 78 97 44 01 62 57 29 15 73 12 82 74 70 08 
16     47 91 88 66 09 22 87 68 19 28 54 59 39 77 48 16 95 79 20 41 04 07 92 43 94 27 30 46 99 60 83 26 31 13 53 02 78 97 44 01 62 57 29 15 73 12 82 74 70 08 
78     47 91 88 66 09 22 87 68 19 28 54 59 39 77 48 16 95 79 20 41 04 07 92 43 94 27 30 46 99 60 83 26 31 13 53 02 78 97 44 01 62 57 29 15 73 12 82 74 70 08 
28     47 91 88 66 09 22 87 68 19 28 54 59 39 77 48 16 95 79 20 41 04 07 92 43 94 27 30 46 99 60 83 26 31 13 53 02 78 97 44 01 62 57 29 15 73 12 82 74 70 08 
85 F   47 91 88 66 09 22 87 68 19 28 54 59 39 77 48 16 95 79 20 41 04 07 92 43 94 27 30 46 99 60 85 26 31 13 53 02 78 97 44 01 62 57 29 15 73 12 82 74 70 08 
60     47 91 88 66 09 22 87 68 19 28 54 59 39 77 48 16 95 79 20 41 04 07 92 43 94 27 30 46 99 60 85 26 31 13 53 02 78 97 44 01 62 57 29 15 73 12 82 74 70 08 
91     47 91 88 66 09 22 87 68 19 28 54 59 39 77 48 16 95 79 20 41 04 07 92 43 94 27 30 46 99 60 85 26 31 13 53 02 78 97 44 01 62 57 29 15 73 12 82 74 70 08 
14 F   47 91 88 66 09 22 87 68 19 28 54 59 39 77 48 16 14 79 20 41 04 07 92 43 94 27 30 46 99 60 85 26 31 13 53 02 78 97 44 01 62 57 29 15 73 12 82 74 70 08 
97     47 91 88 66 09 22 87 68 19 28 54 59 39 77 48 16 14 79 20 41 04 07 92 43 94 27 30 46 99 60 85 26 31 13 53 02 78 97 44 01 62 57 29 15 73 12 82 74 70 08 
59     47 91 88 66 09 22 87 68 19 28 54 59 39 77 48 16 14 79 20 41 04 07 92 43 94 27 30 46 99 60 85 26 31 13 53 02 78 97 44 01 62 57 29 15 73 12 82 74 70 08 
83 F   47 91 88 66 09 22 87 68 19 28 54 59 39 77 48 16 14 79 20 41 83 07 92 43 94 27 30 46 99 60 85 26 31 13 53 02 78 97 44 01 62 57 29 15 73 12 82 74 70 08 
82     47 91 88 66 09 22 87 68 19 28 54 59 39 77 48 16 14 79 20 41 83 07 92 43 94 27 30 46 99 60 85 26 31 13 53 02 78 97 44 01 62 57 29 15 73 12 82 74 70 08 
28     47 91 88 66 09 22 87 68 19 28 54 59 39 77 48 16 14 79 20 41 83 07 92 43 94 27 30 46 99 60 85 26 31 13 53 02 78 97 44 01 62 57 29 15 73 12 82 74 70 08 
57     47 91 88 66 09 22 87 68 19 28 54 59 39 77 48 16 14 79 20 41 83 07 92 43 94 27 30 46 99 60 85 26 31 13 53 02 78 97 44 01 62 57 29 15 73 12 82 74 70 08 
70     47 91 88 66 09 22 87 68 19 28 54 59 39 77 48 16 14 79 20 41 83 07 92 43 94 27 30 46 99 60 85 26 31 13 53 02 78 97 44 01 62 57 29 15 73 12 82 74 70 08 
60     47 91 88 66 09 22 87 68 19 28 54 59 39 77 48 16 14 79 20 41 83 07 92 43 94 27 30 46 99 60 85 26 31 13 53 02 78 97 44 01 62 57 29 15 73 12 82 74 70 08 
13     47 91 88 66 09 22 87 68 19 28 54 59 39 77 48 16 14 79 20 41 83 07 92 43 94 27 30 46 99 60 85 26 31 13 53 02 78 97 44 01 62 57 29 15 73 12 82 74 70 08 
93 F   47 91 88 66 09 22 87 68 19 28 54 59 39 77 93 16 14 79 20 41 83 07 92 43 94 27 30 46 99 60 85 26 31 13 53 02 78 97 44 01 62 57 29 15 73 12 82 74 70 08 
47     47 91 88 66 09 22 87 68 19 28 54 59 39 77 93 16 14 79 20 41 83 07 92 43 94 27 30 46 99 60 85 26 31 13 53 02 78 97 44 01 62 57 29 15 73 12 82 74 70 08 
33 F   47 91 88 66 09 22 87 68 19 28 54 59 39 77 93 16 14 79 20 41 83 33 92 43 94 27 30 46 99 60 85 26 31 13 53 02 78 97 44 01 62 57 29 15 73 12 82 74 70 08 
67 F   47 91 88 66 09 22 87 68 19 28 54 59 67 77 93 16 14 79 20 41 83 33 92 43 94 27 30 46 99 60 85 26 31 13 53 02 78 97 44 01 62 57 29 15 73 12 82 74 70 08 
01     47 91 88 66 09 22 87 68 19 28 54 59 67 77 93 16 14 79 20 41 83 33 92 43 94 27 30 46 99 60 85 26 31 13 53 02 78 97 44 01 62 57 29 15 73 12 82 74 70 08 
29     47 91 88 66 09 22 87 68 19 28 54 59 67 77 93 16 14 79 20 41 83 33 92 43 94 27 30 46 99 60 85 26 31 13 53 02 78 97 44 01 62 57 29 15 73 12 82 74 70 08 
52 F   47 91 88 66 09 22 87 68 19 28 54 59 67 77 93 16 14 79 20 41 83 33 92 43 52 27 30 46 99 60 85 26 31 13 53 02 78 97 44 01 62 57 29 15 73 12 82 74 70 08 
05 F   47 91 88 66 09 22 87 68 19 28 54 59 67 77 93 16 14 79 20 05 83 33 92 43 52 27 30 46 99 60 85 26 31 13 53 02 78 97 44 01 62 57 29 15 73 12 82 74 70 08 
35 F   47 91 88 66 09 22 87 68 19 28 54 59 67 77 93 16 14 79 20 05 83 33 92 43 52 27 30 46 99 60 85 26 31 13 53 02 78 97 44 01 62 57 29 15 35 12 82 74 70 08 
85     47 91 88 66 09 22 87 68 19 28 54 59 67 77 93 16 14 79 20 05 83 33 92 43 52 27 30 46 99 60 85 26 31 13 53 02 78 97 44 01 62 57 29 15 35 12 82 74 70 08 
80 F   47 91 88 66 09 22 87 68 19 28 54 59 67 77 93 16 14 79 20 05 83 33 92 43 52 27 30 46 99 60 85 26 31 13 53 02 78 97 80 01 62 57 29 15 35 12 82 74 70 08 
17 F   47 91 88 66 09 22 87 68 19 28 54 59 67 77 93 16 14 79 17 05 83 33 92 43 52 27 30 46 99 60 85 26 31 13 53 02 78 97 80 01 62 57 29 15 35 12 82 74 70 08 
02     47 91 88 66 09 22 87 68 19 28 54 59 67 77 93 16 14 79 17 05 83 33 92 43 52 27 30 46 99 60 85 26 31 13 53 02 78 97 80 01 62 57 29 15 35 12 82 74 70 08 
74     47 91 88 66 09 22 87 68 19 28 54 59 67 77 93 16 14 79 17 05 83 33 92 43 52 27 30 46 99 60 85 26 31 13 53 02 78 97 80 01 62 57 29 15 35 12 82 74 70 08 
59     47 91 88 66 09 22 87 68 19 28 54 59 67 77 93 16 14 79 17 05 83 33 92 43 52 27 30 46 99 60 85 26 31 13 53 02 78 97 80 01 62 57 29 15 35 12 82 74 70 08 
72 F   47 91 88 66 09 22 87 68 19 28 54 59 67 77 93 16 14 79 17 05 83 33 92 43 52 27 30 46 99 60 85 26 72 13 53 02 78 97 80 01 62 57 29 15 35 12 82 74 70 08 
33     47 91 88 66 09 22 87 68 19 28 54 59 67 77 93 16 14 79 17 05 83 33 92 43 52 27 30 46 99 60 85 26 72 13 53 02 78 97 80 01 62 57 29 15 35 12 82 74 70 08 
64 F   47 91 88 66 09 22 87 68 19 28 54 59 67 77 93 16 14 79 17 05 83 33 92 43 52 27 30 46 99 60 85 26 72 13 64 02 78 97 80 01 62 57 29 15 35 12 82 74 70 08 
13     47 91 88 66 09 22 87 68 19 28 54 59 67 77 93 16 14 79 17 05 83 33 92 43 52 27 30 46 99 60 85 26 72 13 64 02 78 97 80 01 62 57 29 15 35 12 82 74 70 08 
82     47 91 88 66 09 22 87 68 19 28 54 59 67 77 93 16 14 79 17 05 83 33 92 43 52 27 30 46 99 60 85 26 72 13 64 02 78 97 80 01 62 57 29 15 35 12 82 74 70 08 
88     47 91 88 66 09 22 87 68 19 28 54 59 67 77 93 16 14 79 17 05 83 33 92 43 52 27 30 46 99 60 85 26 72 13 64 02 78 97 80 01 62 57 29 15 35 12 82 74 70 08 
60     47 91 88 66 09 22 87 68 19 28 54 59 67 77 93 16 14 79 17 05 83 33 92 43 52 27 30 46 99 60 85 26 72 13 64 02 78 97 80 01 62 57 29 15 35 12 82 74 70 08 
69 F   47 91 88 66 09 22 87 68 19 28 54 59 67 77 93 16 14 79 17 05 83 33 92 43 52 69 30 46 99 60 85 26 72 13 64 02 78 97 80 01 62 57 29 15 35 12 82 74 70 08 
19     47 91 88 66 09 22 87 68 19 28 54 59 67 77 93 16 14 79 17 05 83 33 92 43 52 69 30 46 99 60 85 26 72 13 64 02 78 97 80 01 62 57 29 15 35 12 82 74 70 08 
37 F   47 91 88 66 09 22 87 68 19 28 54 59 67 77 93 16 14 79 17 05 83 33 92 43 52 69 30 46 99 60 85 26 72 13 64 02 78 97 80 01 62 57 29 37 35 12 82 74 70 08 
06 F   47 91 88 66 09 22 87 68 19 28 54 59 67 77 93 16 14 79 17 05 83 33 92 43 52 69 30 46 99 60 85 26 72 13 64 02 78 97 80 01 62 57 29 37 35 12 82 74 70 06 
82     47 91 88 66 09 22 87 68 19 28 54 59 67 77 93 16 14 79 17 05 83 33 92 43 52 69 30 46 99 60 85 26 72 13 64 02 78 97 80 01 62 57 29 37 35 12 82 74 70 06 
53 F   47 91 88 66 09 22 87 68 19 28 54 59 67 77 93 16 14 79 17 05 83 33 92 43 52 69 30 53 99 60 85 26 72 13 64 02 78 97 80 01 62 57 29 37 35 12 82 74 70 06 
22     47 91 88 66 09 22 87 68 19 28 54 59 67 77 93 16 14 79 17 05 83 33 92 43 52 69 30 53 99 60 85 26 72 13 64 02 78 97 80 01 62 57 29 37 35 12 82 74 70 06 
88     47 91 88 66 09 22 87 68 19 28 54 59 67 77 93 16 14 79 17 05 83 33 92 43 52 69 30 53 99 60 85 26 72 13 64 02 78 97 80 01 62 57 29 37 35 12 82 74 70 06 
24 F   47 91 88 66 09 22 87 68 19 28 54 59 67 77 93 16 14 79 17 05 83 33 92 43 52 69 30 53 24 60 85 26 72 13 64 02 78 97 80 01 62 57 29 37 35 12 82 74 70 06 
31 F   47 91 88 66 09 22 87 31 19 28 54 59 67 77 93 16 14 79 17 05 83 33 92 43 52 69 30 53 24 60 85 26 72 13 64 02 78 97 80 01 62 57 29 37 35 12 82 74 70 06 
18 F   47 91 88 18 09 22 87 31 19 28 54 59 67 77 93 16 14 79 17 05 83 33 92 43 52 69 30 53 24 60 85 26 72 13 64 02 78 97 80 01 62 57 29 37 35 12 82 74 70 06 
21 F   47 91 88 18 09 22 87 31 19 28 54 59 67 77 93 16 14 79 17 05 83 33 92 43 52 69 30 53 24 60 85 26 72 13 64 02 78 97 80 01 62 57 29 37 35 21 82 74 70 06 
45 F   47 91 88 18 09 22 87 31 19 28 54 59 67 77 93 16 14 79 17 05 83 33 92 43 52 69 45 53 24 60 85 26 72 13 64 02 78 97 80 01 62 57 29 37 35 21 82 74 70 06 
62     47 91 88 18 09 22 87 31 19 28 54 59 67 77 93 16 14 79 17 05 83 33 92 43 52 69 45 53 24 60 85 26 72 13 64 02 78 97 80 01 62 57 29 37 35 21 82 74 70 06 
66 F   47 91 88 18 09 22 87 31 19 28 54 59 67 77 93 16 14 79 17 05 83 33 66 43 52 69 45 53 24 60 85 26 72 13 64 02 78 97 80 01 62 57 29 37 35 21 82 74 70 06 
72     47 91 88 18 09 22 87 31 19 28 54 59 67 77 93 16 14 79 17 05 83 33 66 43 52 69 45 53 24 60 85 26 72 13 64 02 78 97 80 01 62 57 29 37 35 21 82 74 70 06 
08 F   47 91 88 18 09 22 87 31 19 28 54 59 67 77 93 16 14 08 17 05 83 33 66 43 52 69 45 53 24 60 85 26 72 13 64 02 78 97 80 01 62 57 29 37 35 21 82 74 70 06 
49 F   47 91 88 18 09 22 49 31 19 28 54 59 67 77 93 16 14 08 17 05 83 33 66 43 52 69 45 53 24 60 85 26 72 13 64 02 78 97 80 01 62 57 29 37 35 21 82 74 70 06 
76 F   47 91 88 18 09 22 49 31 19 28 54 59 67 76 93 16 14 08 17 05 83 33 66 43 52 69 45 53 24 60 85 26 72 13 64 02 78 97 80 01 62 57 29 37 35 21 82 74 70 06 
19     47 91 88 18 09 22 49 31 19 28 54 59 67 76 93 16 14 08 17 05 83 33 66 43 52 69 45 53 24 60 85 26 72 13 64 02 78 97 80 01 62 57 29 37 35 21 82 74 70 06 
29     47 91 88 18 09 22 49 31 19 28 54 59 67 76 93 16 14 08 17 05 83 33 66 43 52 69 45 53 24 60 85 26 72 13 64 02 78 97 80 01 62 57 29 37 35 21 82 74 70 06 
39 F   47 91 88 18 09 22 49 31 19 28 54 59 67 76 93 16 14 08 17 05 83 33 66 43 52 69 45 53 24 60 85 39 72 13 64 02 78 97 80 01 62 57 29 37 35 21 82 74 70 06 
86 F   47 91 88 18 09 22 49 31 19 28 54 59 67 76 93 16 14 08 17 05 83 33 66 86 52 69 45 53 24 60 85 39 72 13 64 02 78 97 80 01 62 57 29 37 35 21 82 74 70 06 
54     47 91 88 18 09 22 49 31 19 28 54 59 67 76 93 16 14 08 17 05 83 33 66 86 52 69 45 53 24 60 85 39 72 13 64 02 78 97 80 01 62 57 29 37 35 21 82 74 70 06 
31     47 91 88 18 09 22 49 31 19 28 54 59 67 76 93 16 14 08 17 05 83 33 66 86 52 69 45 53 24 60 85 39 72 13 64 02 78 97 80 01 62 57 29 37 35 21 82 74 70 06 
68 F   47 91 88 18 68 22 49 31 19 28 54 59 67 76 93 16 14 08 17 05 83 33 66 86 52 69 45 53 24 60 85 39 72 13 64 02 78 97 80 01 62 57 29 37 35 21 82 74 70 06 
62     47 91 88 18 68 22 49 31 19 28 54 59 67 76 93 16 14 08 17 05 83 33 66 86 52 69 45 53 24 60 85 39 72 13 64 02 78 97 80 01 62 57 29 37 35 21 82 74 70 06 
84 F   47 91 88 18 68 22 49 31 19 28 54 59 67 76 93 84 14 08 17 05 83 33 66 86 52 69 45 53 24 60 85 39 72 13 64 02 78 97 80 01 62 57 29 37 35 21 82 74 70 06 
83     47 91 88 18 68 22 49 31 19 28 54 59 67 76 93 84 14 08 17 05 83 33 66 86 52 69 45 53 24 60 85 39 72 13 64 02 78 97 80 01 62 57 29 37 35 21 82 74 70 06 
33     47 91 88 18 68 22 49 31 19 28 54 59 67 76 93 84 14 08 17 05 83 33 66 86 52 69 45 53 24 60 85 39 72 13 64 02 78 97 80 01 62 57 29 37 35 21 82 74 70 06 
50 F   47 91 88 18 68 22 49 31 19 28 54 59 67 76 93 84 14 08 17 05 83 33 66 86 52 69 45 53 24 60 85 39 72 13 64 02 50 97 80 01 62 57 29 37 35 21 82 74 70 06 
91     47 91 88 18 68 22 49 31 19 28 54 59 67 76 93 84 14 08 17 05 83 33 66 86 52 69 45 53 24 60 85 39 72 13 64 02 50 97 80 01 62 57 29 37 35 21 82 74 70 06 
23 F   47 91 88 18 68 22 49 31 19 28 54 59 67 76 93 84 23 08 17 05 83 33 66 86 52 69 45 53 24 60 85 39 72 13 64 02 50 97 80 01 62 57 29 37 35 21 82 74 70 06 
90 F   47 91 88 18 68 22 49 31 19 28 54 59 67 76 93 84 23 08 17 05 83 33 66 86 52 69 45 53 24 60 85 39 72 13 64 02 50 90 80 01 62 57 29 37 35 21 82 74 70 06 
34 F   47 91 88 18 68 22 49 31 19 34 54 59 67 76 93 84 23 08 17 05 83 33 66 86 52 69 45 53 24 60 85 39 72 13 64 02 50 90 80 01 62 57 29 37 35 21 82 74 70 06 
37     47 91 88 18 68 22 49 31 19 34 54 59 67 76 93 84 23 08 17 05 83 33 66 86 52 69 45 53 24 60 85 39 72 13 64 02 50 90 80 01 62 57 29 37 35 21 82 74 70 06 
08     47 91 88 18 68 22 49 31 19 34 54 59 67 76 93 84 23 08 17 05 83 33 66 86 52 69 45 53 24 60 85 39 72 13 64 02 50 90 80 01 62 57 29 37 35 21 82 74 70 06 
16 F   47 91 88 18 68 22 49 31 19 34 54 59 67 76 93 84 23 08 17 05 83 33 66 86 52 69 45 53 24 60 85 39 72 13 64 02 50 90 80 01 62 16 29 37 35 21 82 74 70 06 
40 F   47 91 88 18 68 22 49 31 19 34 54 59 67 76 93 84 23 08 17 05 83 33 66 86 52 69 45 53 24 60 85 39 72 13 64 02 50 90 80 01 62 16 29 37 35 21 82 74 40 06 
57 F   47 91 88 18 68 22 49 31 19 34 54 59 67 76 57 84 23 08 17 05 83 33 66 86 52 69 45 53 24 60 85 39 72 13 64 02 50 90 80 01 62 16 29 37 35 21 82 74 40 06 
70 F   70 91 88 18 68 22 49 31 19 34 54 59 67 76 57 84 23 08 17 05 83 33 66 86 52 69 45 53 24 60 85 39 72 13 64 02 50 90 80 01 62 16 29 37 35 21 82 74 40 06 
51 F   70 91 88 18 68 22 49 31 19 34 54 59 51 76 57 84 23 08 17 05 83 33 66 86 52 69 45 53 24 60 85 39 72 13 64 02 50 90 80 01 62 16 29 37 35 21 82 74 40 06 
38 F   70 91 88 18 68 22 49 31 19 34 54 59 51 76 57 84 23 08 17 05 83 33 66 86 52 69 45 53 24 60 85 39 72 13 64 02 50 90 80 38 62 16 29 37 35 21 82 74 40 06 
81 F   70 91 88 18 68 22 49 31 19 34 54 59 51 76 57 84 23 08 17 05 83 33 66 86 81 69 45 53 24 60 85 39 72 13 64 02 50 90 80 38 62 16 29 37 35 21 82 74 40 06 
46 F   70 91 88 18 68 22 49 31 19 34 54 59 51 76 57 84 23 08 17 46 83 33 66 86 81 69 45 53 24 60 85 39 72 13 64 02 50 90 80 38 62 16 29 37 35 21 82 74 40 06 
56 F   70 91 88 18 68 22 49 31 19 34 54 59 51 76 57 84 23 08 17 46 83 33 66 86 81 69 45 53 24 60 85 39 72 13 64 02 50 90 80 38 62 16 29 37 56 21 82 74 40 06 
38     70 91 88 18 68 22 49 31 19 34 54 59 51 76 57 84 23 08 17 46 83 33 66 86 81 69 45 53 24 60 85 39 72 13 64 02 50 90 80 38 62 16 29 37 56 21 82 74 40 06 
33     70 91 88 18 68 22 49 31 19 34 54 59 51 76 57 84 23 08 17 46 83 33 66 86 81 69 45 53 24 60 85 39 72 13 64 02 50 90 80 38 62 16 29 37 56 21 82 74 40 06 
26 F   70 91 88 18 68 22 49 31 19 34 54 59 51 76 57 84 23 08 17 46 83 33 66 86 81 69 45 53 24 60 26 39 72 13 64 02 50 90 80 38 62 16 29 37 56 21 82 74 40 06 
55 F   70 91 88 18 68 22 49 31 19 34 54 59 51 76 57 84 23 08 17 46 83 33 66 86 81 69 45 53 24 60 26 39 72 13 64 02 50 90 55 38 62 16 29 37 56 21 82 74 40 06 
57     70 91 88 18 68 22 49 31 19 34 54 59 51 76 57 84 23 08 17 46 83 33 66 86 81 69 45 53 24 60 26 39 72 13 64 02 50 90 55 38 62 16 29 37 56 21 82 74 40 06 
66     70 91 88 18 68 22 49 31 19 34 54 59 51 76 57 84 23 08 17 46 83 33 66 86 81 69 45 53 24 60 26 39 72 13 64 02 50 90 55 38 62 16 29 37 56 21 82 74 40 06 
02     70 91 88 18 68 22 49 31 19 34 54 59 51 76 57 84 23 08 17 46 83 33 66 86 81 69 45 53 24 60 26 39 72 13 64 02 50 90 55 38 62 16 29 37 56 21 82 74 40 06 
83     70 91 88 18 68 22 49 31 19 34 54 59 51 76 57 84 23 08 17 46 83 33 66 86 81 69 45 53 24 60 26 39 72 13 64 02 50 90 55 38 62 16 29 37 56 21 82 74 40 06 
79 F   70 91 88 18 68 22 49 31 19 34 54 59 51 76 57 84 23 08 79 46 83 33 66 86 81 69 45 53 24 60 26 39 72 13 64 02 50 90 55 38 62 16 29 37 56 21 82 74 40 06 
59     70 91 88 18 68 22 49 31 19 34 54 59 51 76 57 84 23 08 79 46 83 33 66 86 81 69 45 53 24 60 26 39 72 13 64 02 50 90 55 38 62 16 29 37 56 21 82 74 40 06 
08     70 91 88 18 68 22 49 31 19 34 54 59 51 76 57 84 23 08 79 46 83 33 66 86 81 69 45 53 24 60 26 39 72 13 64 02 50 90 55 38 62 16 29 37 56 21 82 74 40 06 
64     70 91 88 18 68 22 49 31 19 34 54 59 51 76 57 84 23 08 79 46 83 33 66 86 81 69 45 53 24 60 26 39 72 13 64 02 50 90 55 38 62 16 29 37 56 21 82 74 40 06 
44 F   70 91 88 18 68 22 49 31 19 34 54 59 51 76 57 84 23 08 79 46 83 33 66 86 81 69 45 53 24 60 26 39 72 13 64 02 50 90 55 38 62 16 29 37 56 21 82 44 40 06 
38     70 91 88 18 68 22 49 31 19 34 54 59 51 76 57 84 23 08 79 46 83 33 66 86 81 69 45 53 24 60 26 39 72 13 64 02 50 90 55 38 62 16 29 37 56 21 82 44 40 06 
43 F   70 91 88 18 68 22 49 31 19 34 54 59 51 76 57 84 23 08 79 46 83 33 66 86 81 69 45 53 24 60 26 39 72 43 64 02 50 90 55 38 62 16 29 37 56 21 82 44 40 06 
56     70 91 88 18 68 22 49 31 19 34 54 59 51 76 57 84 23 08 79 46 83 33 66 86 81 69 45 53 24 60 26 39 72 43 64 02 50 90 55 38 62 16 29 37 56 21 82 44 40 06 
62     70 91 88 18 68 22 49 31 19 34 54 59 51 76 57 84 23 08 79 46 83 33 66 86 81 69 45 53 24 60 26 39 72 43 64 02 50 90 55 38 62 16 29 37 56 21 82 44 40 06 
19     70 91 88 18 68 22 49 31 19 34 54 59 51 76 57 84 23 08 79 46 83 33 66 86 81 69 45 53 24 60 26 39 72 43 64 02 50 90 55 38 62 16 29 37 56 21 82 44 40 06 
45     70 91 88 18 68 22 49 31 19 34 54 59 51 76 57 84 23 08 79 46 83 33 66 86 81 69 45 53 24 60 26 39 72 43 64 02 50 90 55 38 62 16 29 37 56 21 82 44 40 06 
19     70 91 88 18 68 22 49 31 19 34 54 59 51 76 57 84 23 08 79 46 83 33 66 86 81 69 45 53 24 60 26 39 72 43 64 02 50 90 55 38 62 16 29 37 56 21 82 44 40 06 
36 F   70 91 88 18 68 22 49 31 19 34 54 59 51 76 57 84 23 08 79 46 83 33 66 86 81 69 45 53 24 36 26 39 72 43 64 02 50 90 55 38 62 16 29 37 56 21 82 44 40 06 
38     70 91 88 18 68 22 49 31 19 34 54 59 51 76 57 84 23 08 79 46 83 33 66 86 81 69 45 53 24 36 26 39 72 43 64 02 50 90 55 38 62 16 29 37 56 21 82 44 40 06 
83     70 91 88 18 68 22 49 31 19 34 54 59 51 76 57 84 23 08 79 46 83 33 66 86 81 69 45 53 24 36 26 39 72 43 64 02 50 90 55 38 62 16 29 37 56 21 82 44 40 06 
51     70 91 88 18 68 22 49 31 19 34 54 59 51 76 57 84 23 08 79 46 83 33 66 86 81 69 45 53 24 36 26 39 72 43 64 02 50 90 55 38 62 16 29 37 56 21 82 44 40 06 
12 F   70 91 88 18 68 22 49 31 19 34 54 59 51 76 57 84 23 08 79 46 83 33 66 86 81 12 45 53 24 36 26 39 72 43 64 02 50 90 55 38 62 16 29 37 56 21 82 44 40 06 
79     70 91 88 18 68 22 49 31 19 34 54 59 51 76 57 84 23 08 79 46 83 33 66 86 81 12 45 53 24 36 26 39 72 43 64 02 50 90 55 38 62 16 29 37 56 21 82 44 40 06 
73 F   70 91 88 18 68 22 49 31 19 34 54 59 51 76 57 84 23 08 79 46 83 33 66 86 81 12 45 53 24 36 26 39 72 43 64 02 50 90 55 38 62 16 29 37 56 21 82 44 40 73 
61 F   70 91 88 18 68 22 49 31 19 34 54 59 51 76 57 84 23 08 79 46 83 33 66 86 81 12 45 53 24 36 26 39 72 43 64 02 50 90 55 38 62 16 29 37 56 21 61 44 40 73 
69 F   70 91 88 18 68 22 49 31 19 34 54 59 51 76 57 84 23 08 79 46 83 33 66 86 81 12 45 69 24 36 26 39 72 43 64 02 50 90 55 38 62 16 29 37 56 21 61 44 40 73 
19     70 91 88 18 68 22 49 31 19 34 54 59 51 76 57 84 23 08 79 46 83 33 66 86 81 12 45 69 24 36 26 39 72 43 64 02 50 90 55 38 62 16 29 37 56 21 61 44 40 73 
76     70 91 88 18 68 22 49 31 19 34 54 59 51 76 57 84 23 08 79 46 83 33 66 86 81 12 45 69 24 36 26 39 72 43 64 02 50 90 55 38 62 16 29 37 56 21 61 44 40 73 
52 F   70 91 88 18 68 52 49 31 19 34 54 59 51 76 57 84 23 08 79 46 83 33 66 86 81 12 45 69 24 36 26 39 72 43 64 02 50 90 55 38 62 16 29 37 56 21 61 44 40 73 
78 F   70 91 78 18 68 52 49 31 19 34 54 59 51 76 57 84 23 08 79 46 83 33 66 86 81 12 45 69 24 36 26 39 72 43 64 02 50 90 55 38 62 16 29 37 56 21 61 44 40 73 
36     70 91 78 18 68 52 49 31 19 34 54 59 51 76 57 84 23 08 79 46 83 33 66 86 81 12 45 69 24 36 26 39 72 43 64 02 50 90 55 38 62 16 29 37 56 21 61 44 40 73 
06 F   70 91 78 18 68 52 49 31 19 34 54 59 51 76 57 84 23 08 79 46 83 33 66 86 81 12 45 69 06 36 26 39 72 43 64 02 50 90 55 38 62 16 29 37 56 21 61 44 40 73 
04 F   70 91 78 04 68 52 49 31 19 34 54 59 51 76 57 84 23 08 79 46 83 33 66 86 81 12 45 69 06 36 26 39 72 43 64 02 50 90 55 38 62 16 29 37 56 21 61 44 40 73 
47 F   70 91 78 04 68 52 49 31 19 34 54 59 51 76 57 84 23 08 79 46 83 33 66 86 81 12 45 69 06 36 26 39 72 43 64 02 50 90 55 38 62 16 29 37 56 47 61 44 40 73 
72     70 91 78 04 68 52 49 31 19 34 54 59 51 76 57 84 23 08 79 46 83 33 66 86 81 12 45 69 06 36 26 39 72 43 64 02 50 90 55 38 62 16 29 37 56 47 61 44 40 73 
69     70 91 78 04 68 52 49 31 19 34 54 59 51 76 57 84 23 08 79 46 83 33 66 86 81 12 45 69 06 36 26 39 72 43 64 02 50 90 55 38 62 16 29 37 56 47 61 44 40 73 
64     70 91 78 04 68 52 49 31 19 34 54 59 51 76 57 84 23 08 79 46 83 33 66 86 81 12 45 69 06 36 26 39 72 43 64 02 50 90 55 38 62 16 29 37 56 47 61 44 40 73 
89 F   70 91 78 04 68 52 89 31 19 34 54 59 51 76 57 84 23 08 79 46 83 33 66 86 81 12 45 69 06 36 26 39 72 43 64 02 50 90 55 38 62 16 29 37 56 47 61 44 40 73 
21 F   70 91 78 04 68 52 89 31 19 34 54 59 51 76 57 84 23 08 79 46 83 33 66 86 81 12 45 69 06 36 26 39 72 43 64 02 50 90 55 38 62 16 21 37 56 47 61 44 40 73 
99 F   70 91 78 04 68 52 89 31 19 34 54 59 51 76 57 84 23 08 79 46 83 33 66 86 81 12 45 69 06 36 26 99 72 43 64 02 50 90 55 38 62 16 21 37 56 47 61 44 40 73 
