Replacement Policy = LRU
-------------------------------------
Page   Content of Frames
14 F   12 42 81 77 48 79 66 09 50 54 68 94 19 93 47 44 02 41 23 15 16 10 03 35 82 96 73 61 46 86 83 22 27 67 95 14 92 72 60 84 75 13 51 56 52 04 05 64 62 70 
31 F   12 42 81 77 48 79 66 09 50 54 68 94 19 93 47 44 02 41 23 15 16 10 03 35 82 96 73 61 46 86 83 22 27 67 95 14 92 72 60 84 75 13 51 56 52 04 31 64 62 70 
10     12 42 81 77 48 79 66 09 50 54 68 94 19 93 47 44 02 41 23 15 16 10 03 35 82 96 73 61 46 86 83 22 27 67 95 14 92 72 60 84 75 13 51 56 52 04 31 64 62 70 
43 F   12 42 81 77 48 79 43 09 50 54 68 94 19 93 47 44 02 41 23 15 16 10 03 35 82 96 73 61 46 86 83 22 27 67 95 14 92 72 60 84 75 13 51 56 52 04 31 64 62 70 
38 F   12 42 81 77 48 79 43 09 50 54 68 94 19 93 47 44 02 41 23 15 16 10 03 35 82 96 73 61 46 86 83 22 27 67 95 14 92 72 60 84 75 13 38 56 52 04 31 64 62 70 
86     12 42 81 77 48 79 43 09 50 54 68 94 19 93 47 44 02 41 23 15 16 10 03 35 82 96 73 61 46 86 83 22 27 67 95 14 92 72 60 84 75 13 38 56 52 04 31 64 62 70 
67     12 42 81 77 48 79 43 09 50 54 68 94 19 93 47 44 02 41 23 15 16 10 03 35 82 96 73 61 46 86 83 22 27 67 95 14 92 72 60 84 75 13 38 56 52 04 31 64 62 70 
82     12 42 81 77 48 79 43 09 50 54 68 94 19 93 47 44 02 41 23 15 16 10 03 35 82 96 73 61 46 86 83 22 27 67 95 14 92 72 60 84 75 13 38 56 52 04 31 64 62 70 
37 F   12 42 81 77 48 79 43 09 50 54 68 94 19 93 47 44 02 41 23 15 16 10 03 35 82 96 73 61 46 86 83 22 27 67 95 14 92 37 60 84 75 13 38 56 52 04 31 64 62 70 
27     12 42 81 77 48 79 43 09 50 54 68 94 19 93 47 44 02 41 23 15 16 10 03 35 82 96 73 61 46 86 83 22 27 67 95 14 92 37 60 84 75 13 38 56 52 04 31 64 62 70 
70     12 42 81 77 48 79 43 09 50 54 68 94 19 93 47 44 02 41 23 15 16 10 03 35 82 96 73 61 46 86 83 22 27 67 95 14 92 37 60 84 75 13 38 56 52 04 31 64 62 70 
43     12 42 81 77 48 79 43 09 50 54 68 94 19 93 47 44 02 41 23 15 16 10 03 35 82 96 73 61 46 86 83 22 27 67 95 14 92 37 60 84 75 13 38 56 52 04 31 64 62 70 
30 F   12 42 81 77 48 79 43 09 50 54 68 94 19 93 47 44 02 41 23 15 16 10 03 35 82 96 73 61 46 86 83 22 27 67 95 14 92 37 60 84 75 13 38 56 52 04 31 30 62 70 
70     12 42 81 77 48 79 43 09 50 54 68 94 19 93 47 44 02 41 23 15 16 10 03 35 82 96 73 61 46 86 83 22 27 67 95 14 92 37 60 84 75 13 38 56 52 04 31 30 62 70 
85 F   12 42 81 77 48 79 43 09 50 54 68 94 19 93 47 44 02 41 23 15 16 10 03 35 82 96 73 61 46 86 83 22 27 67 85 14 92 37 60 84 75 13 38 56 52 04 31 30 62 70 
93     12 42 81 77 48 79 43 09 50 54 68 94 19 93 47 44 02 41 23 15 16 10 03 35 82 96 73 61 46 86 83 22 27 67 85 14 92 37 60 84 75 13 38 56 52 04 31 30 62 70 
87 F   12 42 81 77 48 79 43 09 50 54 68 94 19 93 47 44 02 41 23 15 16 10 03 35 82 96 73 61 46 86 83 22 27 67 85 14 92 37 60 84 75 13 38 87 52 04 31 30 62 70 
29 F   12 42 81 77 48 79 43 09 50 54 68 94 19 93 47 44 02 41 23 15 16 10 03 35 82 96 73 61 46 86 83 22 27 67 85 14 92 37 60 84 75 29 38 87 52 04 31 30 62 70 
31     12 42 81 77 48 79 43 09 50 54 68 94 19 93 47 44 02 41 23 15 16 10 03 35 82 96 73 61 46 86 83 22 27 67 85 14 92 37 60 84 75 29 38 87 52 04 31 30 62 70 
02     12 42 81 77 48 79 43 09 50 54 68 94 19 93 47 44 02 41 23 15 16 10 03 35 82 96 73 61 46 86 83 22 27 67 85 14 92 37 60 84 75 29 38 87 52 04 31 30 62 70 
02     12 42 81 77 48 79 43 09 50 54 68 94 19 93 47 44 02 41 23 15 16 10 03 35 82 96 73 61 46 86 83 22 27 67 85 14 92 37 60 84 75 29 38 87 52 04 31 30 62 70 
95 F   12 42 81 77 48 79 43 09 50 95 68 94 19 93 47 44 02 41 23 15 16 10 03 35 82 96 73 61 46 86 83 22 27 67 85 14 92 37 60 84 75 29 38 87 52 04 31 30 62 70 
74 F   12 42 81 77 48 74 43 09 50 95 68 94 19 93 47 44 02 41 23 15 16 10 03 35 82 96 73 61 46 86 83 22 27 67 85 14 92 37 60 84 75 29 38 87 52 04 31 30 62 70 
38     12 42 81 77 48 74 43 09 50 95 68 94 19 93 47 44 02 41 23 15 16 10 03 35 82 96 73 61 46 86 83 22 27 67 85 14 92 37 60 84 75 29 38 87 52 04 31 30 62 70 
07 F   12 07 81 77 48 74 43 09 50 95 68 94 19 93 47 44 02 41 23 15 16 10 03 35 82 96 73 61 46 86 83 22 27 67 85 14 92 37 60 84 75 29 38 87 52 04 31 30 62 70 
46     12 07 81 77 48 74 43 09 50 95 68 94 19 93 47 44 02 41 23 15 16 10 03 35 82 96 73 61 46 86 83 22 27 67 85 14 92 37 60 84 75 29 38 87 52 04 31 30 62 70 
33 F   12 07 81 77 48 74 43 09 50 95 68 94 19 93 47 44 02 41 23 15 16 10 03 35 82 96 73 61 46 86 83 22 27 67 85 14 92 37 60 84 33 29 38 87 52 04 31 30 62 70 
48     12 07 81 77 48 74 43 09 50 95 68 94 19 93 47 44 02 41 23 15 16 10 03 35 82 96 73 61 46 86 83 22 27 67 85 14 92 37 60 84 33 29 38 87 52 04 31 30 62 70 
79 F   12 07 81 77 48 74 43 09 50 95 68 94 19 93 47 44 02 41 23 15 16 10 03 35 82 96 73 61 46 86 79 22 27 67 85 14 92 37 60 84 33 29 38 87 52 04 31 30 62 70 
53 F   12 07 81 77 48 74 43 09 53 95 68 94 19 93 47 44 02 41 23 15 16 10 03 35 82 96 73 61 46 86 79 22 27 67 85 14 92 37 60 84 33 29 38 87 52 04 31 30 62 70 
88 F   12 07 81 88 48 74 43 09 53 95 68 94 19 93 47 44 02 41 23 15 16 10 03 35 82 96 73 61 46 86 79 22 27 67 85 14 92 37 60 84 33 29 38 87 52 04 31 30 62 70 
99 F   12 07 81 88 48 74 43 09 53 95 68 94 19 93 47 44 02 41 23 15 16 10 03 35 82 96 73 61 46 86 79 22 27 67 85 14 92 37 60 84 33 29 38 87 52 99 31 30 62 70 
91 F   12 07 81 88 48 74 43 09 53 95 68 94 19 93 47 44 02 41 23 15 16 10 03 35 82 96 91 61 46 86 79 22 27 67 85 14 92 37 60 84 33 29 38 87 52 99 31 30 62 70 
23     12 07 81 88 48 74 43 09 53 95 68 94 19 93 47 44 02 41 23 15 16 10 03 35 82 96 91 61 46 86 79 22 27 67 85 14 92 37 60 84 33 29 38 87 52 99 31 30 62 70 
03     12 07 81 88 48 74 43 09 53 95 68 94 19 93 47 44 02 41 23 15 16 10 03 35 82 96 91 61 46 86 79 22 27 67 85 14 92 37 60 84 33 29 38 87 52 99 31 30 62 70 
13 F   12 07 81 88 48 74 43 09 53 95 68 94 19 93 47 44 02 41 23 15 16 10 03 35 82 96 91 61 46 86 79 22 27 67 85 14 92 37 60 84 33 29 38 87 13 99 31 30 62 70 
69 F   12 07 81 88 48 74 43 09 53 95 68 94 19 93 47 44 02 41 23 15 16 10 03 35 82 96 91 69 46 86 79 22 27 67 85 14 92 37 60 84 33 29 38 87 13 99 31 30 62 70 
13     12 07 81 88 48 74 43 09 53 95 68 94 19 93 47 44 02 41 23 15 16 10 03 35 82 96 91 69 46 86 79 22 27 67 85 14 92 37 60 84 33 29 38 87 13 99 31 30 62 70 
34 F   12 07 81 88 48 74 43 09 53 95 68 94 19 93 47 44 02 41 23 15 16 10 03 35 82 96 91 69 46 86 79 22 27 67 85 14 92 37 60 34 33 29 38 87 13 99 31 30 62 70 
45 F   12 07 81 88 48 74 43 09 53 95 68 94 19 93 47 44 02 41 23 15 16 10 03 35 82 96 91 69 46 86 79 22 27 67 85 14 92 37 60 34 33 29 38 87 13 99 31 30 45 70 
08 F   12 07 81 88 48 74 43 09 53 95 68 94 19 93 47 44 02 08 23 15 16 10 03 35 82 96 91 69 46 86 79 22 27 67 85 14 92 37 60 34 33 29 38 87 13 99 31 30 45 70 
15     12 07 81 88 48 74 43 09 53 95 68 94 19 93 47 44 02 08 23 15 16 10 03 35 82 96 91 69 46 86 79 22 27 67 85 14 92 37 60 34 33 29 38 87 13 99 31 30 45 70 
30     12 07 81 88 48 74 43 09 53 95 68 94 19 93 47 44 02 08 23 15 16 10 03 35 82 96 91 69 46 86 79 22 27 67 85 14 92 37 60 34 33 29 38 87 13 99 31 30 45 70 
55 F   12 07 81 88 48 74 43 09 53 95 68 94 19 93 47 44 02 08 23 15 16 10 03 55 82 96 91 69 46 86 79 22 27 67 85 14 92 37 60 34 33 29 38 87 13 99 31 30 45 70 
34     12 07 81 88 48 74 43 09 53 95 68 94 19 93 47 44 02 08 23 15 16 10 03 55 82 96 91 69 46 86 79 22 27 67 85 14 92 37 60 34 33 29 38 87 13 99 31 30 45 70 
54 F   54 07 81 88 48 74 43 09 53 95 68 94 19 93 47 44 02 08 23 15 16 10 03 55 82 96 91 69 46 86 79 22 27 67 85 14 92 37 60 34 33 29 38 87 13 99 31 30 45 70 
97 F   54 07 81 88 48 74 43 09 53 95 68 94 97 93 47 44 02 08 23 15 16 10 03 55 82 96 91 69 46 86 79 22 27 67 85 14 92 37 60 34 33 29 38 87 13 99 31 30 45 70 
41 F   54 07 81 88 48 74 43 09 53 95 68 94 97 93 41 44 02 08 23 15 16 10 03 55 82 96 91 69 46 86 79 22 27 67 85 14 92 37 60 34 33 29 38 87 13 99 31 30 45 70 
69     54 07 81 88 48 74 43 09 53 95 68 94 97 93 41 44 02 08 23 15 16 10 03 55 82 96 91 69 46 86 79 22 27 67 85 14 92 37 60 34 33 29 38 87 13 99 31 30 45 70 
63 F   54 07 81 88 48 74 43 09 53 95 68 94 97 93 41 63 02 08 23 15 16 10 03 55 82 96 91 69 46 86 79 22 27 67 85 14 92 37 60 34 33 29 38 87 13 99 31 30 45 70 
09     54 07 81 88 48 74 43 09 53 95 68 94 97 93 41 63 02 08 23 15 16 10 03 55 82 96 91 69 46 86 79 22 27 67 85 14 92 37 60 34 33 29 38 87 13 99 31 30 45 70 
80 F   54 07 81 88 48 74 43 09 53 95 80 94 97 93 41 63 02 08 23 15 16 10 03 55 82 96 91 69 46 86 79 22 27 67 85 14 92 37 60 34 33 29 38 87 13 99 31 30 45 70 
38     54 07 81 88 48 74 43 09 53 95 80 94 97 93 41 63 02 08 23 15 16 10 03 55 82 96 91 69 46 86 79 22 27 67 85 14 92 37 60 34 33 29 38 87 13 99 31 30 45 70 
51 F   54 07 51 88 48 74 43 09 53 95 80 94 97 93 41 63 02 08 23 15 16 10 03 55 82 96 91 69 46 86 79 22 27 67 85 14 92 37 60 34 33 29 38 87 13 99 31 30 45 70 
77 F   54 07 51 88 48 74 43 09 53 95 80 94 97 93 41 63 02 08 23 15 16 10 03 55 82 77 91 69 46 86 79 22 27 67 85 14 92 37 60 34 33 29 38 87 13 99 31 30 45 70 
85     54 07 51 88 48 74 43 09 53 95 80 94 97 93 41 63 02 08 23 15 16 10 03 55 82 77 91 69 46 86 79 22 27 67 85 14 92 37 60 34 33 29 38 87 13 99 31 30 45 70 
17 F   54 07 51 88 48 74 43 09 53 95 80 94 97 93 41 63 02 08 23 15 16 10 03 55 82 77 91 69 46 86 79 17 27 67 85 14 92 37 60 34 33 29 38 87 13 99 31 30 45 70 
12 F   54 07 51 88 48 74 43 09 53 95 80 94 97 93 41 63 02 08 23 15 16 10 03 55 82 77 91 69 46 86 79 17 27 67 85 14 92 37 12 34 33 29 38 87 13 99 31 30 45 70 
38     54 07 51 88 48 74 43 09 53 95 80 94 97 93 41 63 02 08 23 15 16 10 03 55 82 77 91 69 46 86 79 17 27 67 85 14 92 37 12 34 33 29 38 87 13 99 31 30 45 70 
35 F   54 07 51 88 48 74 43 09 53 95 80 94 97 93 41 63 02 08 23 15 35 10 03 55 82 77 91 69 46 86 79 17 27 67 85 14 92 37 12 34 33 29 38 87 13 99 31 30 45 70 
25 F   54 07 51 88 48 74 43 09 53 95 80 94 97 93 41 63 02 08 23 15 35 10 03 55 82 77 91 69 46 86 79 17 27 67 85 14 25 37 12 34 33 29 38 87 13 99 31 30 45 70 
87     54 07 51 88 48 74 43 09 53 95 80 94 97 93 41 63 02 08 23 15 35 10 03 55 82 77 91 69 46 86 79 17 27 67 85 14 25 37 12 34 33 29 38 87 13 99 31 30 45 70 
31     54 07 51 88 48 74 43 09 53 95 80 94 97 93 41 63 02 08 23 15 35 10 03 55 82 77 91 69 46 86 79 17 27 67 85 14 25 37 12 34 33 29 38 87 13 99 31 30 45 70 
97     54 07 51 88 48 74 43 09 53 95 80 94 97 93 41 63 02 08 23 15 35 10 03 55 82 77 91 69 46 86 79 17 27 67 85 14 25 37 12 34 33 29 38 87 13 99 31 30 45 70 
89 F   54 07 51 88 48 74 43 09 53 95 80 89 97 93 41 63 02 08 23 15 35 10 03 55 82 77 91 69 46 86 79 17 27 67 85 14 25 37 12 34 33 29 38 87 13 99 31 30 45 70 
66 F   54 07 51 88 48 74 43 09 53 95 80 89 97 93 41 63 02 08 23 15 35 10 03 55 82 77 91 69 46 86 79 17 27 67 85 66 25 37 12 34 33 29 38 87 13 99 31 30 45 70 
53     54 07 51 88 48 74 43 09 53 95 80 89 97 93 41 63 02 08 23 15 35 10 03 55 82 77 91 69 46 86 79 17 27 67 85 66 25 37 12 34 33 29 38 87 13 99 31 30 45 70 
99     54 07 51 88 48 74 43 09 53 95 80 89 97 93 41 63 02 08 23 15 35 10 03 55 82 77 91 69 46 86 79 17 27 67 85 66 25 37 12 34 33 29 38 87 13 99 31 30 45 70 
37     54 07 51 88 48 74 43 09 53 95 80 89 97 93 41 63 02 08 23 15 35 10 03 55 82 77 91 69 46 86 79 17 27 67 85 66 25 37 12 34 33 29 38 87 13 99 31 30 45 70 
09     54 07 51 88 48 74 43 09 53 95 80 89 97 93 41 63 02 08 23 15 35 10 03 55 82 77 91 69 46 86 79 17 27 67 85 66 25 37 12 34 33 29 38 87 13 99 31 30 45 70 
69     54 07 51 88 48 74 43 09 53 95 80 89 97 93 41 63 02 08 23 15 35 10 03 55 82 77 91 69 46 86 79 17 27 67 85 66 25 37 12 34 33 29 38 87 13 99 31 30 45 70 
33     54 07 51 88 48 74 43 09 53 95 80 89 97 93 41 63 02 08 23 15 35 10 03 55 82 77 91 69 46 86 79 17 27 67 85 66 25 37 12 34 33 29 38 87 13 99 31 30 45 70 
72 F   54 07 51 88 48 74 43 09 53 95 80 89 97 93 41 63 02 08 23 15 35 72 03 55 82 77 91 69 46 86 79 17 27 67 85 66 25 37 12 34 33 29 38 87 13 99 31 30 45 70 
22 F   54 07 51 88 48 74 43 09 53 95 80 89 97 93 41 63 02 08 23 15 35 72 03 55 82 77 91 69 46 22 79 17 27 67 85 66 25 37 12 34 33 29 38 87 13 99 31 30 45 70 
79     54 07 51 88 48 74 43 09 53 95 80 89 97 93 41 63 02 08 23 15 35 72 03 55 82 77 91 69 46 22 79 17 27 67 85 66 25 37 12 34 33 29 38 87 13 99 31 30 45 70 
66     54 07 51 88 48 74 43 09 53 95 80 89 97 93 41 63 02 08 23 15 35 72 03 55 82 77 91 69 46 22 79 17 27 67 85 66 25 37 12 34 33 29 38 87 13 99 31 30 45 70 
90 F   54 07 51 88 48 74 43 09 53 95 80 89 97 93 41 63 02 08 23 15 35 72 03 55 82 77 91 69 46 22 79 17 27 90 85 66 25 37 12 34 33 29 38 87 13 99 31 30 45 70 
57 F   54 07 51 88 48 74 43 09 53 95 80 89 97 93 41 63 02 08 23 15 35 72 03 55 57 77 91 69 46 22 79 17 27 90 85 66 25 37 12 34 33 29 38 87 13 99 31 30 45 70 
24 F   54 07 51 88 48 74 43 09 53 95 80 89 97 93 41 63 02 08 23 15 35 72 03 55 57 77 91 69 46 22 79 17 24 90 85 66 25 37 12 34 33 29 38 87 13 99 31 30 45 70 
83 F   54 07 51 88 48 74 83 09 53 95 80 89 97 93 41 63 02 08 23 15 35 72 03 55 57 77 91 69 46 22 79 17 24 90 85 66 25 37 12 34 33 29 38 87 13 99 31 30 45 70 
88     54 07 51 88 48 74 83 09 53 95 80 89 97 93 41 63 02 08 23 15 35 72 03 55 57 77 91 69 46 22 79 17 24 90 85 66 25 37 12 34 33 29 38 87 13 99 31 30 45 70 
56 F   54 07 51 88 48 74 83 09 53 95 80 89 97 93 41 63 02 08 23 15 35 72 03 55 57 77 91 69 46 22 79 17 24 90 85 66 25 37 12 34 33 29 38 87 13 99 31 30 45 56 
66     54 07 51 88 48 74 83 09 53 95 80 89 97 93 41 63 02 08 23 15 35 72 03 55 57 77 91 69 46 22 79 17 24 90 85 66 25 37 12 34 33 29 38 87 13 99 31 30 45 56 
16 F   54 07 51 88 48 74 83 09 53 95 80 89 97 16 41 63 02 08 23 15 35 72 03 55 57 77 91 69 46 22 79 17 24 90 85 66 25 37 12 34 33 29 38 87 13 99 31 30 45 56 
75 F   54 07 51 88 48 74 83 09 53 95 80 89 97 16 41 63 02 08 23 15 35 72 03 55 57 77 91 69 46 22 79 17 24 90 85 66 25 37 12 34 33 75 38 87 13 99 31 30 45 56 
44 F   54 07 51 88 48 74 83 09 53 95 80 89 97 16 41 63 44 08 23 15 35 72 03 55 57 77 91 69 46 22 79 17 24 90 85 66 25 37 12 34 33 75 38 87 13 99 31 30 45 56 
17     54 07 51 88 48 74 83 09 53 95 80 89 97 16 41 63 44 08 23 15 35 72 03 55 57 77 91 69 46 22 79 17 24 90 85 66 25 37 12 34 33 75 38 87 13 99 31 30 45 56 
35     54 07 51 88 48 74 83 09 53 95 80 89 97 16 41 63 44 08 23 15 35 72 03 55 57 77 91 69 46 22 79 17 24 90 85 66 25 37 12 34 33 75 38 87 13 99 31 30 45 56 
70 F   54 07 51 88 48 74 83 09 53 70 80 89 97 16 41 63 44 08 23 15 35 72 03 55 57 77 91 69 46 22 79 17 24 90 85 66 25 37 12 34 33 75 38 87 13 99 31 30 45 56 
09     54 07 51 88 48 74 83 09 53 70 80 89 97 16 41 63 44 08 23 15 35 72 03 55 57 77 91 69 46 22 79 17 24 90 85 66 25 37 12 34 33 75 38 87 13 99 31 30 45 56 
35     54 07 51 88 48 74 83 09 53 70 80 89 97 16 41 63 44 08 23 15 35 72 03 55 57 77 91 69 46 22 79 17 24 90 85 66 25 37 12 34 33 75 38 87 13 99 31 30 45 56 
43 F   54 07 51 88 48 43 83 09 53 70 80 89 97 16 41 63 44 08 23 15 35 72 03 55 57 77 91 69 46 22 79 17 24 90 85 66 25 37 12 34 33 75 38 87 13 99 31 30 45 56 
11 F   54 11 51 88 48 43 83 09 53 70 80 89 97 16 41 63 44 08 23 15 35 72 03 55 57 77 91 69 46 22 79 17 24 90 85 66 25 37 12 34 33 75 38 87 13 99 31 30 45 56 
74 F   54 11 51 88 48 43 83 09 53 70 80 89 97 16 41 63 44 08 23 15 35 72 03 55 57 77 91 69 74 22 79 17 24 90 85 66 25 37 12 34 33 75 38 87 13 99 31 30 45 56 
69     54 11 51 88 48 43 83 09 53 70 80 89 97 16 41 63 44 08 23 15 35 72 03 55 57 77 91 69 74 22 79 17 24 90 85 66 25 37 12 34 33 75 38 87 13 99 31 30 45 56 
54     54 11 51 88 48 43 83 09 53 70 80 89 97 16 41 63 44 08 23 15 35 72 03 55 57 77 91 69 74 22 79 17 24 90 85 66 25 37 12 34 33 75 38 87 13 99 31 30 45 56 
76 F   54 11 51 88 76 43 83 09 53 70 80 89 97 16 41 63 44 08 23 15 35 72 03 55 57 77 91 69 74 22 79 17 24 90 85 66 25 37 12 34 33 75 38 87 13 99 31 30 45 56 
23     54 11 51 88 76 43 83 09 53 70 80 89 97 16 41 63 44 08 23 15 35 72 03 55 57 77 91 69 74 22 79 17 24 90 85 66 25 37 12 34 33 75 38 87 13 99 31 30 45 56 
85     54 11 51 88 76 43 83 09 53 70 80 89 97 16 41 63 44 08 23 15 35 72 03 55 57 77 91 69 74 22 79 17 24 90 85 66 25 37 12 34 33 75 38 87 13 99 31 30 45 56 
90     54 11 51 88 76 43 83 09 53 70 80 89 97 16 41 63 44 08 23 15 35 72 03 55 57 77 91 69 74 22 79 17 24 90 85 66 25 37 12 34 33 75 38 87 13 99 31 30 45 56 
28 F   54 11 51 88 76 43 83 09 53 70 80 89 97 16 41 63 44 08 23 15 35 72 03 55 57 77 28 69 74 22 79 17 24 90 85 66 25 37 12 34 33 75 38 87 13 99 31 30 45 56 
18 F   54 11 51 88 76 43 83 09 53 70 80 89 97 16 41 63 44 08 23 15 35 72 18 55 57 77 28 69 74 22 79 17 24 90 85 66 25 37 12 34 33 75 38 87 13 99 31 30 45 56 
71 F   54 11 51 88 76 43 83 09 53 70 80 89 97 16 41 63 44 08 23 15 35 72 18 55 57 77 28 69 74 22 79 17 24 90 85 66 25 37 12 34 33 75 38 87 71 99 31 30 45 56 
21 F   54 11 51 88 76 43 83 09 53 70 80 89 97 16 41 63 44 08 23 15 35 72 18 55 57 77 28 69 74 22 79 17 24 90 85 66 25 37 12 34 33 75 38 87 71 99 31 30 21 56 
77     54 11 51 88 76 43 83 09 53 70 80 89 97 16 41 63 44 08 23 15 35 72 18 55 57 77 28 69 74 22 79 17 24 90 85 66 25 37 12 34 33 75 38 87 71 99 31 30 21 56 
30     54 11 51 88 76 43 83 09 53 70 80 89 97 16 41 63 44 08 23 15 35 72 18 55 57 77 28 69 74 22 79 17 24 90 85 66 25 37 12 34 33 75 38 87 71 99 31 30 21 56 
45 F   54 11 51 88 76 43 83 09 53 70 80 89 97 16 41 63 44 45 23 15 35 72 18 55 57 77 28 69 74 22 79 17 24 90 85 66 25 37 12 34 33 75 38 87 71 99 31 30 21 56 
91 F   54 11 51 88 76 43 83 09 53 70 80 89 97 16 41 63 44 45 23 91 35 72 18 55 57 77 28 69 74 22 79 17 24 90 85 66 25 37 12 34 33 75 38 87 71 99 31 30 21 56 
06 F   54 11 51 88 76 43 83 09 53 70 80 89 97 16 41 63 44 45 23 91 35 72 18 06 57 77 28 69 74 22 79 17 24 90 85 66 25 37 12 34 33 75 38 87 71 99 31 30 21 56 
81 F   54 11 51 88 76 43 83 09 53 70 80 89 97 16 41 63 44 45 23 91 35 72 18 06 57 77 28 69 74 22 79 17 24 90 85 66 25 37 12 81 33 75 38 87 71 99 31 30 21 56 
55 F   54 11 51 88 76 43 83 09 53 70 80 89 97 16 55 63 44 45 23 91 35 72 18 06 57 77 28 69 74 22 79 17 24 90 85 66 25 37 12 81 33 75 38 87 71 99 31 30 21 56 
56     54 11 51 88 76 43 83 09 53 70 80 89 97 16 55 63 44 45 23 91 35 72 18 06 57 77 28 69 74 22 79 17 24 90 85 66 25 37 12 81 33 75 38 87 71 99 31 30 21 56 
81     54 11 51 88 76 43 83 09 53 70 80 89 97 16 55 63 44 45 23 91 35 72 18 06 57 77 28 69 74 22 79 17 24 90 85 66 25 37 12 81 33 75 38 87 71 99 31 30 21 56 
87     54 11 51 88 76 43 83 09 53 70 80 89 97 16 55 63 44 45 23 91 35 72 18 06 57 77 28 69 74 22 79 17 24 90 85 66 25 37 12 81 33 75 38 87 71 99 31 30 21 56 
57     54 11 51 88 76 43 83 09 53 70 80 89 97 16 55 63 44 45 23 91 35 72 18 06 57 77 28 69 74 22 79 17 24 90 85 66 25 37 12 81 33 75 38 87 71 99 31 30 21 56 
99     54 11 51 88 76 43 83 09 53 70 80 89 97 16 55 63 44 45 23 91 35 72 18 06 57 77 28 69 74 22 79 17 24 90 85 66 25 37 12 81 33 75 38 87 71 99 31 30 21 56 
08 F   54 11 51 88 76 43 83 09 53 70 80 89 97 16 55 08 44 45 23 91 35 72 18 06 57 77 28 69 74 22 79 17 24 90 85 66 25 37 12 81 33 75 38 87 71 99 31 30 21 56 
13 F   54 11 51 88 76 43 83 09 53 70 13 89 97 16 55 08 44 45 23 91 35 72 18 06 57 77 28 69 74 22 79 17 24 90 85 66 25 37 12 81 33 75 38 87 71 99 31 30 21 56 
06     54 11 51 88 76 43 83 09 53 70 13 89 97 16 55 08 44 45 23 91 35 72 18 06 57 77 28 69 74 22 79 17 24 90 85 66 25 37 12 81 33 75 38 87 71 99 31 30 21 56 
54     54 11 51 88 76 43 83 09 53 70 13 89 97 16 55 08 44 45 23 91 35 72 18 06 57 77 28 69 74 22 79 17 24 90 85 66 25 37 12 81 33 75 38 87 71 99 31 30 21 56 
20 F   54 11 20 88 76 43 83 09 53 70 13 89 97 16 55 08 44 45 23 91 35 72 18 06 57 77 28 69 74 22 79 17 24 90 85 66 25 37 12 81 33 75 38 87 71 99 31 30 21 56 
67 F   54 11 20 88 76 43 83 09 53 70 13 89 97 16 55 08 44 45 23 91 35 72 18 06 57 77 28 69 74 22 79 17 24 90 85 66 25 37 67 81 33 75 38 87 71 99 31 30 21 56 
23     54 11 20 88 76 43 83 09 53 70 13 89 97 16 55 08 44 45 23 91 35 72 18 06 57 77 28 69 74 22 79 17 24 90 85 66 25 37 67 81 33 75 38 87 71 99 31 30 21 56 
32 F   54 11 20 88 76 43 83 09 53 70 13 89 97 16 55 08 44 45 23 91 35 72 18 06 57 77 28 69 74 22 79 17 24 90 85 66 25 37 67 81 33 75 32 87 71 99 31 30 21 56 
64 F   54 11 20 88 76 43 83 09 53 70 13 89 97 16 55 08 44 45 23 91 35 72 18 06 57 77 28 69 74 22 79 17 24 90 85 66 64 37 67 81 33 75 32 87 71 99 31 30 21 56 
36 F   54 11 20 88 76 43 83 09 53 70 13 89 97 16 55 08 44 45 23 91 35 72 18 06 57 77 28 69 74 22 79 17 24 90 85 66 64 37 67 81 33 75 32 87 71 99 36 30 21 56 
98 F   54 11 20 88 76 43 83 09 53 70 13 89 98 16 55 08 44 45 23 91 35 72 18 06 57 77 28 69 74 22 79 17 24 90 85 66 64 37 67 81 33 75 32 87 71 99 36 30 21 56 
72     54 11 20 88 76 43 83 09 53 70 13 89 98 16 55 08 44 45 23 91 35 72 18 06 57 77 28 69 74 22 79 17 24 90 85 66 64 37 67 81 33 75 32 87 71 99 36 30 21 56 
97 F   54 11 20 88 76 43 83 09 53 70 13 97 98 16 55 08 44 45 23 91 35 72 18 06 57 77 28 69 74 22 79 17 24 90 85 66 64 37 67 81 33 75 32 87 71 99 36 30 21 56 
10 F   54 11 20 88 76 43 83 09 10 70 13 97 98 16 55 08 44 45 23 91 35 72 18 06 57 77 28 69 74 22 79 17 24 90 85 66 64 37 67 81 33 75 32 87 71 99 36 30 21 56 
41 F   54 11 20 88 76 43 83 09 10 70 13 97 98 16 55 08 44 45 23 91 35 72 18 06 57 77 28 69 74 22 79 17 24 90 85 66 64 41 67 81 33 75 32 87 71 99 36 30 21 56 
65 F   54 11 20 88 76 43 83 09 10 70 13 97 98 16 55 08 44 45 23 91 35 72 18 06 57 77 28 69 74 22 79 17 24 90 85 66 64 41 67 81 65 75 32 87 71 99 36 30 21 56 
28     54 11 20 88 76 43 83 09 10 70 13 97 98 16 55 08 44 45 23 91 35 72 18 06 57 77 28 69 74 22 79 17 24 90 85 66 64 41 67 81 65 75 32 87 71 99 36 30 21 56 
37 F   54 11 20 88 76 43 83 09 10 70 13 97 98 16 55 08 44 45 23 91 35 72 18 06 57 77 28 69 74 37 79 17 24 90 85 66 64 41 67 81 65 75 32 87 71 99 36 30 21 56 
